"id","ref_id","user_id","batch_id","amount","charge","profit","refund","status","medium","payment_channel","transaction_context","created_at"
"26609","nivas_14249_1776859576874","14249",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:10:02"
"26611","nivas_14254_1776859886081","14254",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:13:23"
"26612","nivas_14255_1776859983046","14255",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:14:24"
"26613","nivas_11935_1776860088","11935",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-22 13:14:49"
"26614","nivas_13880_1776860124201","13880",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:19:24"
"26616","nivas_7252_1776860690362","7252",NULL,"1295","95","81","0","successful","NIVASITY","wallet","purchase","2026-04-22 13:24:52"
"26617","nivas_9636_1776860660697","9636",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:26:16"
"26618","nivas_14251_1776860596390","14251",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:26:37"
"26619","nivas_14257_1776861229808","14257",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:36:19"
"26621","nivas_13928_1776862022941","13928",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-22 13:47:06"
"26622","nivas_13759_1776861922045","13759",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:48:02"
"26623","nivas_12002_1776862141226","12002",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 13:50:14"
"26624","nivas_14258_1776862865668","14258",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:01:48"
"26625","nivas_8365_1776863072040","8365",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:05:28"
"26626","nivas_14259_1776863373049","14259",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:10:27"
"26627","nivas_9361_1776863328372","9361",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:13:09"
"26628","nivas_14260_1776864042100","14260",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:24:03"
"26629","nivas_7104_1776864195908","7104",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:24:08"
"26630","nivas_6715_1776864806996","6715",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:34:44"
"26631","nivas_10735_1776865042930","10735",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:40:03"
"26632","nivas_14256_1776861036076","14256",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:40:14"
"26633","nivas_9161_1776864361845","9161",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:48:58"
"26634","nivas_3940_1776865874221","3940",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:52:13"
"26635","nivas_10465_1776866057311","10465",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 14:58:03"
"26636","nivas_14261_1776866324277","14261",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:00:27"
"26637","nivas_11595_1776866450671","11595",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:01:36"
"26638","nivas_14262_1776866939592","14262",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:10:20"
"26639","nivas_14265_1776868239160","14265",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:31:44"
"26640","nivas_9789_1776869135517","9789",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:47:38"
"26641","nivas_14267_1776869777040","14267",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:57:44"
"26642","nivas_14268_1776869858817","14268",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 15:58:28"
"26643","nivas_11681_1776872586573","11681",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 16:44:03"
"26644","nivas_14271_1776873472683","14271",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 16:58:32"
"26645","nivas_13010_1776873483","13010",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 17:00:17"
"26646","nivas_14272_1776873612435","14272",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 17:01:12"
"26647","nivas_12146_1776874584","12146",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-22 17:17:55"
"26648","nivas_9759_1776874666606","9759",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 17:19:00"
"26649","nivas_14059_1776877689967","14059",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 18:10:59"
"26650","nivas_14269_1776878288490","14269",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 18:19:37"
"26652","nivas_14273_1776878549681","14273",NULL,"5120","120","69","0","successful","NIVASITY","wallet","purchase","2026-04-22 18:22:31"
"26653","batch_nivas_20201892_2714566682","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26654","batch_nivas_20201837_1766972189","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26655","batch_nivas_20201838_3833737369","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26656","batch_nivas_20222218_7182358291","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26657","batch_nivas_20201836_1536636944","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26658","batch_nivas_20201840_0512568429","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26659","batch_nivas_20222219_7658575066","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26660","batch_nivas_20201841_2424004308","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26661","batch_nivas_20201842_9769362363","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26662","batch_nivas_20201843_1244231944","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26663","batch_nivas_20222226_2774886040","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26664","batch_nivas_20204914_6355294808","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26665","batch_nivas_4128_6866109439","4128","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26666","batch_nivas_20201850_3776828078","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26667","batch_nivas_20201852_1517222543","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26668","batch_nivas_20204915_6510103122","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26669","batch_nivas_20205760_3113127395","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26670","batch_nivas_20201855_6099393151","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26671","batch_nivas_20201859_5923775009","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26672","batch_nivas_20204916_8180483541","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26673","batch_nivas_20201860_9960507655","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26674","batch_nivas_20201861_0155397425","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26675","batch_nivas_20222237_6421467839","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26676","batch_nivas_20222238_1688598062","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26677","batch_nivas_20201862_1283963692","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26678","batch_nivas_20222240_2157628796","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26679","batch_nivas_20201863_3520994257","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26680","batch_nivas_20204917_5467252512","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26681","batch_nivas_20222241_0200831938","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26682","batch_nivas_20201864_4228808241","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26683","batch_nivas_20201865_2939358714","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26684","batch_nivas_20201866_4092095368","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26685","batch_nivas_20201867_9065205106","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26686","batch_nivas_20222245_7670488994","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26687","batch_nivas_20201868_1059745078","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26688","batch_nivas_20204919_0841908367","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26689","batch_nivas_20201869_8216524829","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26690","batch_nivas_20225009_1334094716","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26691","batch_nivas_20201870_0846104663","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26692","batch_nivas_20222253_2274653830","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26693","batch_nivas_20201871_3636167038","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26694","batch_nivas_20222256_3877945071","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26695","batch_nivas_20204920_7738550607","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26696","batch_nivas_20222260_3983650701","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26697","batch_nivas_20201874_2301163511","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26698","batch_nivas_20222261_5353249492","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26699","batch_nivas_20201876_3297025122","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26700","batch_nivas_20201878_2191082654","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26701","batch_nivas_20201879_0979427327","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26702","batch_nivas_20201880_1727090871","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26703","batch_nivas_20201881_0071192326","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26704","batch_nivas_20204921_3823634086","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26705","batch_nivas_20201883_3225595842","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26706","batch_nivas_20222272_2560864808","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26707","batch_nivas_104_4410539982","104","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26708","batch_nivas_20201885_4170313488","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26709","batch_nivas_20201886_7193793035","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26710","batch_nivas_20201887_5305301751","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26711","batch_nivas_20201889_0808375323","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26712","batch_nivas_20222285_8713603976","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26713","batch_nivas_53_5031562755","53","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26714","batch_nivas_20222287_3828597275","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26715","batch_nivas_20201890_5256550590","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26716","batch_nivas_20201891_8489520046","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26717","batch_nivas_20224948_9252521111","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26718","batch_nivas_20201893_2327099987","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26719","batch_nivas_20204922_4681172632","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26720","batch_nivas_20201894_2264199686","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26721","batch_nivas_20204923_2968657309","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26722","batch_nivas_20205695_2686951189","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26723","batch_nivas_20222294_9300795394","0","7","1500",NULL,NULL,"0","pending","PAYSTACK","gateway","purchase","2026-04-22 18:23:00"
"26725","nivas_14070_1776880166809","14070",NULL,"2860","110","80","0","successful","NIVASITY","wallet","purchase","2026-04-22 18:49:30"
"26726","nivas_11680_1776881427748","11680",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:11:09"
"26727","nivas_14276_1776881915119","14276",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:19:38"
"26728","nivas_10726_1776881912660","10726",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:20:47"
"26729","nivas_14277_1776882013999","14277",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:21:58"
"26730","nivas_14274_1776882207322","14274",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:24:48"
"26732","nivas_10165_1776882755399","10165",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:34:04"
"26734","nivas_14177_1776882942","14177",NULL,"1295","95","81","0","successful","NIVASITY","wallet","purchase","2026-04-22 19:35:43"
"26735","nivas_13952_1776883222634","13952",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:41:31"
"26737","nivas_4835_1776901522176","4835",NULL,"5120","120","69","0","successful","NIVASITY","wallet","purchase","2026-04-22 19:46:20"
"26738","nivas_12317_1776883598007","12317",NULL,"1400","100","79","0","successful","PAYSTACK","gateway","purchase","2026-04-22 19:48:05"
